danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
0.763,0.82,-4.873,0.0373,0.0515,4.65e-05,0.316,0.905,119.971,latin
0.763,0.82,-4.873,0.0373,0.0515,4.65e-05,0.316,0.905,119.971,reggaeton
0.78,0.845,-4.748,0.0724,0.195,0.0,0.284,0.694,95.981,latin
0.78,0.845,-4.748,0.0724,0.195,0.0,0.284,0.694,95.981,reggaeton
0.79,0.789,-5.981,0.0345,0.234,1.88e-05,0.247,0.647,93.019,latin
0.79,0.789,-5.981,0.0345,0.234,1.88e-05,0.247,0.647,93.019,reggaeton
0.887,0.783,-5.813,0.142,0.094,0.0,0.0651,0.94,116.008,latin
0.887,0.783,-5.813,0.142,0.094,0.0,0.0651,0.94,116.008,reggaeton
0.736,0.964,-2.147,0.129,0.198,2.32e-06,0.336,0.953,179.935,latin
0.768,0.742,-6.308,0.0443,0.234,0.0,0.14,0.797,114.679,latin
0.761,0.829,-3.203,0.0681,0.167,0.0,0.189,0.813,92.033,reggaeton
0.775,0.728,-5.922,0.145,0.518,0.0,0.709,0.67,170.008,latin
0.775,0.728,-5.922,0.145,0.518,0.0,0.709,0.67,170.008,reggaeton
0.642,0.633,-6.426,0.287,0.0164,0.0,0.0923,0.746,176.291,latin
0.614,0.58,-6.429,0.0588,0.308,0.0,0.0863,0.63,120.092,latin
0.614,0.58,-6.429,0.0588,0.308,0.0,0.0863,0.63,120.092,reggaeton
0.832,0.772,-5.429,0.1,0.0559,0.000486,0.44,0.704,96.016,latin
0.832,0.772,-5.429,0.1,0.0559,0.000486,0.44,0.704,96.016,reggaeton
0.593,0.748,-3.784,0.0461,0.151,0.0,0.301,0.468,100.007,pop
0.688,0.719,-4.746,0.0555,0.163,0.0,0.15,0.605,88.015,reggaeton
0.776,0.669,-4.933,0.0638,0.142,0.0,0.219,0.661,91.012,latin
0.68,0.954,-1.823,0.119,0.0244,0.0,0.112,0.521,104.029,latin
0.814,0.785,-4.566,0.0452,0.236,0.0,0.297,0.629,95.005,latin
0.814,0.785,-4.566,0.0452,0.236,0.0,0.297,0.629,95.005,reggaeton
0.771,0.825,-4.009,0.0441,0.305,0.0,0.11,0.812,92.009,latin
0.65,0.741,-5.459,0.0319,0.0886,1.81e-05,0.119,0.603,90.998,latin
0.65,0.741,-5.459,0.0319,0.0886,1.81e-05,0.119,0.603,90.998,reggaeton
0.706,0.86,-3.014,0.0604,0.172,0.0,0.183,0.505,100.094,latin
0.706,0.86,-3.014,0.0604,0.172,0.0,0.183,0.505,100.094,reggaeton
0.776,0.735,-5.34,0.0502,0.139,0.0,0.0693,0.663,93.017,latin
0.776,0.735,-5.34,0.0502,0.139,0.0,0.0693,0.663,93.017,reggaeton
0.8,0.819,-3.391,0.0461,0.136,0.0,0.355,0.599,93.055,latin
0.8,0.819,-3.391,0.0461,0.136,0.0,0.355,0.599,93.055,reggaeton
0.717,0.929,-4.956,0.053,0.233,0.0,0.359,0.586,94.995,latin
0.792,0.695,-3.438,0.058,0.339,0.0,0.0585,0.786,80.998,latin
0.792,0.695,-3.438,0.058,0.339,0.0,0.0585,0.786,80.998,reggaeton
0.705,0.87,-4.094,0.134,0.00714,1.86e-05,0.0828,0.716,176.051,latin
0.74,0.859,-4.742,0.033,0.0365,1.08e-05,0.0639,0.782,130.011,latin
0.74,0.859,-4.742,0.033,0.0365,1.08e-05,0.0639,0.782,130.011,reggaeton
0.687,0.907,-5.917,0.0341,0.00105,0.000149,0.26,0.661,127.971,latin
0.687,0.907,-5.917,0.0341,0.00105,0.000149,0.26,0.661,127.971,reggaeton
0.709,0.933,-3.512,0.0521,0.211,0.0,0.14,0.934,120.002,latin
0.743,0.656,-5.828,0.138,0.0578,0.0,0.0799,0.802,172.053,latin
0.743,0.656,-5.828,0.138,0.0578,0.0,0.0799,0.802,172.053,reggaeton
0.685,0.944,-2.793,0.145,0.0856,0.0,0.0927,0.757,124.987,latin
0.685,0.944,-2.793,0.145,0.0856,0.0,0.0927,0.757,124.987,reggaeton
0.819,0.829,-3.416,0.0603,0.00809,0.000424,0.144,0.717,91.993,latin
0.819,0.829,-3.416,0.0603,0.00809,0.000424,0.144,0.717,91.993,reggaeton
0.852,0.794,-4.91,0.0955,0.452,0.0,0.285,0.972,85.018,latin
0.852,0.794,-4.91,0.0955,0.452,0.0,0.285,0.972,85.018,reggaeton
0.627,0.768,-5.296,0.0325,0.00291,0.0,0.0598,0.237,127.953,latin
0.627,0.768,-5.296,0.0325,0.00291,0.0,0.0598,0.237,127.953,reggaeton
0.806,0.88,-5.667,0.0554,0.281,1.17e-06,0.0749,0.697,117.012,latin
0.806,0.88,-5.667,0.0554,0.281,1.17e-06,0.0749,0.697,117.012,reggaeton
0.81,0.937,-2.25,0.11,0.137,0.0,0.273,0.679,91.03,latin
0.81,0.937,-2.25,0.11,0.137,0.0,0.273,0.679,91.03,reggaeton
0.887,0.87,-5.267,0.119,0.0145,0.0,0.015,0.838,126.047,latin
0.887,0.87,-5.267,0.119,0.0145,0.0,0.015,0.838,126.047,reggaeton
0.785,0.881,-4.205,0.0505,0.212,0.0,0.753,0.729,113.999,latin
0.785,0.881,-4.205,0.0505,0.212,0.0,0.753,0.729,113.999,reggaeton
0.676,0.819,-5.741,0.0308,0.245,0.0,0.152,0.384,95.021,latin
0.676,0.819,-5.741,0.0308,0.245,0.0,0.152,0.384,95.021,reggaeton
0.761,0.838,-3.073,0.0502,0.4,0.0,0.176,0.71,93.974,latin
0.761,0.838,-3.073,0.0502,0.4,0.0,0.176,0.71,93.974,reggaeton
0.811,0.93,-4.677,0.0473,0.0501,0.0,0.282,0.961,127.932,reggaeton
0.618,0.705,-6.196,0.0369,0.243,6.48e-06,0.116,0.826,169.982,latin
0.618,0.705,-6.196,0.0369,0.243,6.48e-06,0.116,0.826,169.982,reggaeton
0.77,0.857,-2.241,0.0442,0.141,0.00068,0.0688,0.821,120.009,latin
0.744,0.804,-6.327,0.0677,0.0231,0.0,0.0494,0.426,104.823,latin
0.744,0.804,-6.327,0.0677,0.0231,0.0,0.0494,0.426,104.823,reggaeton
0.761,0.82,-4.003,0.0623,0.125,2.1e-05,0.183,0.619,88.997,latin
0.761,0.82,-4.003,0.0623,0.125,2.1e-05,0.183,0.619,88.997,reggaeton
0.79,0.754,-5.181,0.115,0.0424,0.0,0.0783,0.851,99.999,latin
0.615,0.688,-5.744,0.137,0.0952,0.0,0.272,0.73,130.05,latin
0.615,0.688,-5.744,0.137,0.0952,0.0,0.272,0.73,130.05,reggaeton
0.745,0.921,-2.674,0.082,0.0897,0.0,0.178,0.651,92.973,latin
0.715,0.656,-5.673,0.0484,0.391,0.0,0.115,0.593,110.055,latin
0.715,0.656,-5.673,0.0484,0.391,0.0,0.115,0.593,110.055,reggaeton
0.778,0.895,-3.545,0.0308,0.189,4.36e-06,0.0566,0.812,114.96,latin
0.685,0.859,-2.595,0.0553,0.116,0.0,0.317,0.891,176.018,latin
0.685,0.859,-2.595,0.0553,0.116,0.0,0.317,0.891,176.018,reggaeton
0.798,0.84,-2.152,0.0605,0.0487,0.0,0.153,0.849,83.987,latin
0.762,0.871,-3.347,0.0413,0.00308,0.0,0.186,0.552,119.983,latin
0.762,0.871,-3.347,0.0413,0.00308,0.0,0.186,0.552,119.983,pop
0.623,0.879,-4.39,0.111,0.0894,0.0,0.364,0.634,196.049,latin
0.623,0.879,-4.39,0.111,0.0894,0.0,0.364,0.634,196.049,reggaeton
0.789,0.826,-4.116,0.0591,0.173,0.0,0.131,0.865,82.005,latin
0.789,0.826,-4.116,0.0591,0.173,0.0,0.131,0.865,82.005,reggaeton
0.451,0.383,-10.644,0.0328,0.661,6.24e-05,0.105,0.311,98.332,bluegrass
0.735,0.686,-7.562,0.0366,0.00108,0.874,0.0933,0.0656,121.011,pop
0.572,0.93,-3.942,0.111,0.193,0.000109,0.0567,0.577,127.941,edm
0.572,0.93,-3.942,0.111,0.193,0.000109,0.0567,0.577,127.941,house
0.572,0.93,-3.942,0.111,0.193,0.000109,0.0567,0.577,127.941,pop
0.688,0.555,-5.418,0.0323,0.0114,0.315,0.102,0.27,99.973,pop
0.472,0.457,-7.23,0.336,0.13,0.0,0.0975,0.643,165.969,pop
0.847,0.882,-4.536,0.0551,0.0416,0.000201,0.103,0.793,122.013,pop
0.618,0.919,-3.46,0.0406,0.0172,0.0,0.118,0.53,109.998,pop
0.813,0.724,-3.987,0.0738,0.133,0.0,0.114,0.688,131.05,pop
0.706,0.631,-4.292,0.0381,0.167,4.91e-06,0.155,0.603,81.004,pop
0.702,0.781,-4.081,0.03,0.433,0.0,0.135,0.382,102.997,pop
0.797,0.821,-4.387,0.0692,0.311,9.19e-06,0.0952,0.567,97.476,pop
0.673,0.773,-5.545,0.22,0.0206,0.0,0.12,0.686,132.008,pop
0.694,0.81,-3.556,0.0661,0.122,0.0,0.141,0.824,137.968,latin
0.694,0.81,-3.556,0.0661,0.122,0.0,0.141,0.824,137.968,pop
0.65,0.711,-5.417,0.0377,0.0123,0.00943,0.301,0.319,89.019,pop
0.882,0.6,-13.33,0.156,0.00835,1.1e-05,0.602,0.427,124.597,electro
0.789,0.933,-1.606,0.0425,0.0202,0.0,0.865,0.917,126.224,pop
0.752,0.832,-3.243,0.0971,0.0833,0.000265,0.424,0.534,120.003,pop
0.704,0.722,-3.524,0.045,0.0522,0.0,0.0645,0.675,122.094,pop
0.747,0.782,-4.326,0.283,0.0223,0.0,0.0902,0.501,113.99,pop
0.9,0.91,-1.266,0.135,0.00863,0.00307,0.0652,0.83,139.97,dubstep
0.9,0.91,-1.266,0.135,0.00863,0.00307,0.0652,0.83,139.97,edm
0.872,0.659,-6.142,0.34,0.014,0.00701,0.414,0.218,140.086,k-pop
0.575,0.681,-8.15,0.127,0.0888,0.0,0.219,0.232,110.091,pop
0.664,0.845,-6.115,0.0461,0.181,0.0,0.267,0.357,96.005,edm
0.485,0.928,-3.451,0.445,0.134,2.92e-05,0.217,0.348,160.165,edm
0.781,0.588,-5.348,0.0386,0.317,0.0,0.0983,0.564,93.979,latin
0.781,0.588,-5.348,0.0386,0.317,0.0,0.0983,0.564,93.979,reggaeton
0.741,0.759,-5.096,0.117,0.0215,0.0,0.628,0.363,97.083,pop
0.545,0.686,-4.081,0.0665,0.00265,0.0,0.477,0.486,127.996,pop
0.349,0.795,-4.133,0.0758,0.0102,0.000138,0.0812,0.542,148.985,pop
0.813,0.468,-7.79,0.0739,0.198,0.0,0.128,0.641,108.768,pop
0.535,0.361,-5.445,0.126,0.511,3.42e-06,0.113,0.566,98.116,pop
0.624,0.91,-5.703,0.0297,0.0285,0.000198,0.0789,0.767,104.042,rock
0.516,0.942,-4.113,0.036,0.000182,0.464,0.116,0.964,95.996,rock
0.645,0.877,-3.208,0.113,0.294,0.0,0.0759,0.861,82.324,pop
0.603,0.827,-7.372,0.0714,0.0453,0.619,0.0833,0.311,144.992,edm
0.647,0.562,-7.733,0.165,0.183,0.000504,0.0763,0.495,92.2,soul
0.611,0.543,-5.288,0.0672,0.329,0.0,0.281,0.561,174.862,edm
0.797,0.505,-9.029,0.0828,0.112,0.000622,0.108,0.505,141.001,pop
0.556,0.885,-4.045,0.0321,0.00786,1.95e-06,0.138,0.771,125.997,edm
0.556,0.885,-4.045,0.0321,0.00786,1.95e-06,0.138,0.771,125.997,pop
0.603,0.49,-8.58,0.129,0.402,4.04e-06,0.125,0.331,85.876,pop
0.454,0.692,-6.297,0.278,0.00692,0.0,0.0588,0.648,131.093,pop
0.85,0.631,-8.401,0.227,0.00684,0.000406,0.0679,0.738,126.002,latin
0.85,0.631,-8.401,0.227,0.00684,0.000406,0.0679,0.738,126.002,pop
0.549,0.713,-4.935,0.0306,0.185,0.0,0.112,0.463,162.989,country
0.631,0.823,-4.65,0.0263,0.0582,0.0,0.0853,0.624,104.993,country
0.606,0.804,-4.386,0.0416,0.153,0.0,0.117,0.653,140.496,country
0.656,0.696,-5.917,0.0261,0.0134,0.0,0.0753,0.966,108.015,country
0.695,0.338,-8.576,0.0328,0.163,8.12e-06,0.0571,0.545,72.992,country
0.675,0.821,-5.131,0.0288,0.144,0.0,0.285,0.874,128.956,country
0.41,0.78,-5.391,0.0332,0.211,0.0,0.48,0.695,88.016,country
0.632,0.927,-4.219,0.063,0.00413,2.84e-05,0.21,0.674,97.964,country
0.395,0.869,-3.154,0.109,0.194,0.0,0.0874,0.688,159.833,country
0.595,0.667,-6.442,0.034,0.296,0.0,0.109,0.272,121.949,country
0.599,0.902,-4.392,0.0543,0.0285,0.0,0.337,0.924,91.033,country
0.745,0.869,-4.828,0.0574,0.153,0.0,0.139,0.963,125.005,country
0.607,0.74,-5.309,0.0418,0.0812,0.0,0.117,0.272,92.961,country
0.405,0.928,-3.222,0.0503,0.000372,0.00204,0.0944,0.696,170.969,country
0.511,0.383,-8.59,0.0377,0.585,0.000201,0.365,0.304,160.064,country
0.575,0.397,-5.583,0.0271,0.174,2.6e-06,0.348,0.163,132.766,country
0.711,0.735,-5.241,0.0422,0.0865,0.0,0.108,0.699,92.032,country
0.516,0.831,-4.612,0.0358,0.00149,0.00117,0.125,0.452,146.01,country
0.56,0.472,-7.995,0.0345,0.544,1.12e-06,0.0544,0.436,119.712,country
0.517,0.648,-4.755,0.0372,0.141,0.0,0.0914,0.804,170.024,country
0.629,0.256,-9.897,0.0299,0.426,0.0,0.289,0.238,110.005,country
0.616,0.893,-3.588,0.0375,0.000937,0.0,0.111,0.567,111.959,country
0.553,0.619,-7.101,0.0308,0.474,0.0,0.123,0.374,183.91,country
0.564,0.531,-5.809,0.0287,0.376,0.0,0.312,0.407,146.018,country
0.688,0.947,-4.097,0.0544,0.221,0.0,0.284,0.878,136.031,country
0.4,0.558,-7.393,0.038,0.163,3.76e-06,0.0879,0.376,81.271,country
0.524,0.889,-5.258,0.0513,0.00732,0.00889,0.147,0.372,94.934,country
0.643,0.685,-6.696,0.0869,0.307,0.0,0.102,0.405,143.957,country
0.658,0.583,-6.337,0.0281,0.414,2.12e-06,0.116,0.694,112.478,country
0.461,0.85,-4.96,0.0555,0.183,1.47e-06,0.23,0.533,88.749,country
0.523,0.526,-6.157,0.0261,0.319,0.0,0.237,0.434,153.867,country
0.518,0.93,-3.9,0.0667,0.0899,2.92e-06,0.161,0.874,187.802,country
0.453,0.813,-4.769,0.0468,0.205,0.0,0.0937,0.567,160.073,country
0.461,0.714,-6.721,0.0378,0.222,4.95e-06,0.179,0.492,164.003,country
0.583,0.882,-3.98,0.0395,0.00548,0.0,0.128,0.463,139.991,country
0.42,0.881,-4.733,0.0315,0.0399,3.9e-06,0.0885,0.671,194.009,country
0.602,0.959,-4.036,0.0436,0.0121,2.03e-05,0.0417,0.812,99.988,country
0.559,0.921,-2.442,0.0533,0.059,0.0,0.211,0.842,97.838,country
0.571,0.901,-4.752,0.0396,0.0294,0.0,0.287,0.419,125.998,country
0.506,0.741,-5.53,0.0338,0.238,0.0,0.351,0.588,200.042,country
0.682,0.716,-6.022,0.0274,0.13,5.47e-06,0.114,0.522,95.022,country
0.613,0.723,-6.524,0.0293,0.302,0.0,0.0893,0.472,87.991,country
0.51,0.953,-2.681,0.05,0.0642,0.0,0.131,0.716,137.944,country
0.771,0.36,-8.48,0.0386,0.227,0.0,0.0976,0.407,124.002,country
0.764,0.649,-5.925,0.0304,0.0467,2.54e-06,0.0902,0.911,107.008,country
0.709,0.337,-9.042,0.029,0.759,0.0,0.0952,0.21,122.882,country
0.678,0.78,-5.922,0.0363,0.0399,0.0,0.127,0.369,121.992,country
0.702,0.6,-4.945,0.0258,0.125,1e-06,0.267,0.398,106.947,country
0.512,0.83,-4.934,0.0282,0.136,4.82e-06,0.112,0.676,153.776,country
0.622,0.836,-5.787,0.0667,0.0644,0.0,0.0437,0.675,88.987,country
0.632,0.926,-3.463,0.0322,0.047,0.000169,0.116,0.889,112.058,country
0.427,0.531,-6.985,0.0297,0.0555,0.00106,0.0835,0.145,111.079,country
0.701,0.878,-3.373,0.0669,0.078,0.0,0.11,0.638,104.053,country
0.639,0.905,-3.044,0.0409,0.00876,1.54e-06,0.364,0.792,127.972,country
0.546,0.637,-5.868,0.0306,0.0823,1.44e-05,0.127,0.308,132.944,country
0.694,0.868,-2.579,0.0795,0.0399,8.88e-06,0.327,0.733,124.102,country
0.635,0.4,-7.022,0.0278,0.583,0.0,0.136,0.174,105.813,country
0.475,0.847,-4.374,0.0366,0.236,5.39e-06,0.117,0.529,173.919,country
0.555,0.638,-5.012,0.027,0.313,0.0,0.122,0.185,102.676,country
0.653,0.873,-3.829,0.0315,0.0619,3.41e-06,0.144,0.627,139.937,country
0.665,0.936,-2.97,0.0544,0.0146,0.0,0.125,0.848,122.003,country
0.561,0.467,-5.745,0.0257,0.21,0.0,0.129,0.187,129.986,country
0.7,0.785,-4.142,0.0377,0.0908,0.0,0.281,0.561,116.99,country
0.655,0.786,-4.451,0.034,0.163,5.99e-05,0.124,0.378,113.964,country
0.728,0.869,-3.502,0.0357,0.0581,0.0,0.28,0.81,94.02,country
0.436,0.868,-2.798,0.0512,0.147,0.0,0.103,0.488,173.666,country
0.592,0.564,-5.356,0.0374,0.418,0.0,0.113,0.314,149.861,country
0.749,0.865,-3.171,0.0374,0.104,4.42e-06,0.552,0.719,111.945,country
0.247,0.271,-9.945,0.0289,0.46,0.0,0.188,0.127,82.988,country
0.536,0.638,-4.093,0.0299,0.354,0.0,0.0836,0.297,139.018,country
0.459,0.799,-4.593,0.0417,0.354,0.0,0.339,0.447,139.91,country
0.627,0.856,-4.727,0.0442,0.0596,0.0,0.37,0.78,145.009,country
0.523,0.666,-4.081,0.0327,0.401,0.0,0.0728,0.564,78.077,country
0.583,0.761,-4.432,0.0337,0.644,0.0,0.0799,0.352,111.99,country
0.631,0.743,-4.353,0.0285,0.123,0.0,0.131,0.709,134.961,country
0.585,0.809,-5.071,0.0329,0.447,1.2e-06,0.376,0.47,124.037,country
0.563,0.87,-4.412,0.0351,0.143,0.0,0.114,0.655,140.064,country
0.598,0.871,-3.943,0.0365,0.107,0.0,0.287,0.685,129.977,country
0.443,0.817,-3.729,0.0511,0.318,0.0,0.374,0.652,168.1,country
0.497,0.785,-4.015,0.0399,0.292,0.0,0.19,0.419,139.899,country
0.628,0.519,-5.973,0.0329,0.817,0.0,0.141,0.736,146.207,country
0.632,0.725,-5.711,0.0275,0.433,0.0,0.0992,0.449,139.86,country
0.519,0.842,-4.808,0.039,0.261,0.0,0.218,0.441,106.06,country
0.482,0.944,-3.703,0.0453,0.0225,8.24e-06,0.336,0.754,160.033,country
0.558,0.875,-2.931,0.0323,0.00505,0.0,0.0419,0.963,130.002,country
0.428,0.898,-3.348,0.0353,0.0443,0.0,0.312,0.653,168.002,country
0.456,0.865,-4.227,0.0316,0.0843,0.000512,0.108,0.363,151.978,country
0.412,0.964,-3.744,0.0503,0.0523,0.00106,0.392,0.462,162.011,country
0.549,0.878,-5.066,0.0358,0.106,6.07e-05,0.176,0.44,104.98,country
0.52,0.842,-4.433,0.033,0.0793,0.0,0.107,0.367,137.964,country
0.5,0.928,-3.886,0.0412,0.000553,1.53e-05,0.0849,0.767,135.058,country
0.559,0.662,-5.674,0.328,0.305,0.0,0.448,0.631,98.989,comedy
0.762,0.576,-4.951,0.0829,0.0556,0.0,0.0866,0.316,142.096,pop
0.461,0.812,-5.776,0.241,0.0184,0.000375,0.21,0.72,159.869,pop
0.793,0.525,-7.338,0.0444,0.462,0.0,0.0601,0.784,133.703,latin
0.552,0.618,-6.757,0.32,0.42,0.0,0.109,0.399,132.765,dancehall
0.638,0.699,-4.899,0.3,0.104,0.0,0.0995,0.597,102.758,dancehall
0.857,0.798,-4.062,0.0651,0.313,3.89e-06,0.316,0.353,100.0,dancehall
0.539,0.695,-3.641,0.26,0.248,0.0,0.2,0.837,132.579,dancehall
0.599,0.838,-5.16,0.0996,0.0272,0.0,0.33,0.847,128.854,dancehall
0.816,0.875,-2.499,0.184,0.187,0.0,0.0346,0.952,100.967,dancehall
0.891,0.62,-7.463,0.244,0.139,1.61e-05,0.0805,0.404,98.093,dancehall
0.932,0.531,-6.103,0.173,0.00735,0.0,0.0861,0.315,118.972,dancehall
0.749,0.699,-7.241,0.416,0.125,0.0,0.131,0.862,197.632,dancehall
0.919,0.781,-4.704,0.217,0.219,0.0,0.221,0.559,118.982,dancehall
0.923,0.821,-2.887,0.0855,0.168,1.77e-05,0.0808,0.755,118.049,dancehall
0.88,0.813,-2.361,0.415,0.151,0.0,0.0708,0.859,123.989,dancehall
0.899,0.934,-3.859,0.0657,0.0599,0.0,0.0729,0.824,101.02,dancehall
0.699,0.675,-5.383,0.387,0.0654,0.0,0.143,0.442,105.151,dancehall
0.812,0.693,-3.914,0.367,0.0382,0.0,0.104,0.853,90.12,dancehall
0.654,0.753,-4.388,0.446,0.708,0.0,0.138,0.772,95.662,dancehall
0.728,0.797,-3.975,0.125,0.0112,6.71e-06,0.154,0.363,105.787,dancehall
0.722,0.794,-2.855,0.0304,0.00085,0.0,0.0728,0.295,100.026,dancehall
0.741,0.79,-5.056,0.284,0.000755,0.0,0.0345,0.806,185.779,dancehall
0.833,0.838,-6.722,0.0494,0.174,0.0,0.112,0.96,105.978,dancehall
0.678,0.942,-2.597,0.0546,0.000845,3.43e-06,0.0422,0.726,155.017,dancehall
0.746,0.861,-4.463,0.281,0.0357,0.0,0.108,0.706,96.742,dancehall
0.802,0.944,-1.139,0.175,0.105,0.0,0.329,0.746,133.968,dancehall
0.757,0.78,-5.038,0.319,0.0811,0.0,0.113,0.59,97.917,dancehall
0.757,0.78,-5.038,0.319,0.0811,0.0,0.113,0.59,97.917,pop
0.804,0.451,-8.207,0.0949,0.388,2.17e-05,0.0924,0.19,178.061,electro
0.788,0.616,-10.671,0.0337,0.00286,0.549,0.0952,0.696,119.037,electro
0.568,0.928,-6.071,0.0733,0.413,0.572,0.111,0.181,122.892,electro
0.628,0.808,-3.889,0.151,0.0458,0.0891,0.0957,0.472,107.27,rock
0.552,0.692,-5.54,0.0593,0.339,0.0,0.104,0.543,144.666,pop
0.371,0.457,-7.674,0.0407,0.222,0.0,0.0882,0.166,96.269,pop
0.584,0.312,-8.249,0.0405,0.647,0.0,0.152,0.455,96.026,pop
0.293,0.624,-7.13,0.0613,0.0865,0.0,0.0874,0.213,87.335,pop
0.585,0.312,-12.046,0.259,0.841,0.0,0.447,0.664,139.472,disney
0.218,0.124,-17.112,0.0326,0.88,0.00159,0.0845,0.172,86.614,disney
0.472,0.579,-10.424,0.15,0.336,0.000163,0.209,0.518,157.998,disney
0.831,0.782,-10.48,0.0595,0.0731,0.0171,0.032,0.631,107.877,disco
0.831,0.782,-10.48,0.0595,0.0731,0.0171,0.032,0.631,107.877,funk
0.831,0.782,-10.48,0.0595,0.0731,0.0171,0.032,0.631,107.877,soul
0.915,0.657,-6.846,0.0514,0.00112,0.286,0.117,0.36,122.435,disco
0.521,0.56,-7.681,0.0325,0.243,0.0,0.0747,0.219,80.995,rock
0.54,0.382,-12.183,0.454,0.858,0.0,0.0967,0.857,106.608,comedy
0.484,0.508,-9.308,0.0364,0.376,0.000791,0.0961,0.554,151.867,folk
0.484,0.508,-9.308,0.0364,0.376,0.000791,0.0961,0.554,151.867,rock
0.484,0.508,-9.308,0.0364,0.376,0.000791,0.0961,0.554,151.867,singer-songwriter
0.673,0.581,-10.205,0.029,0.223,0.000206,0.063,0.818,130.771,rock
0.475,0.322,-10.687,0.0283,0.367,0.00056,0.11,0.387,93.503,rock
0.525,0.216,-13.551,0.0301,0.837,0.0,0.107,0.328,106.761,folk
0.525,0.216,-13.551,0.0301,0.837,0.0,0.107,0.328,106.761,rock
0.659,0.678,-8.18,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,folk
0.427,0.459,-12.442,0.0332,0.116,0.000103,0.132,0.383,129.878,rock
0.429,0.554,-6.128,0.0291,0.67,0.000152,0.105,0.407,136.302,rock
0.259,0.241,-15.955,0.042,0.554,6.62e-06,0.0849,0.275,178.453,folk
0.259,0.241,-15.955,0.042,0.554,6.62e-06,0.0849,0.275,178.453,rock
0.589,0.384,-15.075,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,disco
0.589,0.384,-15.075,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,funk
0.589,0.384,-15.075,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,soul
0.55,0.824,-5.988,0.0334,0.448,0.000127,0.366,0.777,114.512,rock
0.27,0.944,-4.199,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,rock
0.27,0.944,-4.199,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,singer-songwriter
0.444,0.757,-6.884,0.0541,0.699,0.0,0.329,0.554,154.26,country
0.444,0.757,-6.884,0.0541,0.699,0.0,0.329,0.554,154.26,folk
0.579,0.872,-6.126,0.159,0.159,0.0,0.0935,0.761,76.214,rock
0.579,0.872,-6.126,0.159,0.159,0.0,0.0935,0.761,76.214,singer-songwriter
0.871,0.521,-8.705,0.0305,0.0851,0.00786,0.0356,0.964,109.989,rock
0.41,0.53,-10.793,0.0342,0.126,2.36e-05,0.285,0.263,128.556,rock
0.369,0.758,-5.871,0.0364,0.623,1.78e-05,0.531,0.663,140.71,rock
0.369,0.758,-5.871,0.0364,0.623,1.78e-05,0.531,0.663,140.71,singer-songwriter
0.404,0.903,-3.88,0.0668,0.577,0.297,0.287,0.498,115.672,blues
0.404,0.903,-3.88,0.0668,0.577,0.297,0.287,0.498,115.672,rock
0.402,0.583,-11.088,0.0395,0.383,0.0596,0.18,0.124,117.986,rock
0.304,0.421,-7.769,0.0293,0.46,4.03e-05,0.163,0.216,75.928,rock
0.439,0.488,-14.464,0.0615,0.702,0.000339,0.16,0.629,93.017,folk
0.439,0.488,-14.464,0.0615,0.702,0.000339,0.16,0.629,93.017,rock
0.584,0.656,-9.423,0.0433,0.83,0.000443,0.13,0.609,86.747,folk
0.584,0.656,-9.423,0.0433,0.83,0.000443,0.13,0.609,86.747,rock
0.584,0.656,-9.423,0.0433,0.83,0.000443,0.13,0.609,86.747,singer-songwriter
0.282,0.938,-5.664,0.0808,0.0305,0.000161,0.25,0.741,154.385,rock
0.282,0.938,-5.664,0.0808,0.0305,0.000161,0.25,0.741,154.385,singer-songwriter
0.652,0.515,-9.131,0.0325,0.524,0.000539,0.0765,0.461,122.282,folk
0.652,0.515,-9.131,0.0325,0.524,0.000539,0.0765,0.461,122.282,rock
0.149,0.206,-13.888,0.0323,0.822,0.000649,0.115,0.264,79.764,folk
0.149,0.206,-13.888,0.0323,0.822,0.000649,0.115,0.264,79.764,rock
0.497,0.59,-11.203,0.0296,0.139,7.11e-06,0.378,0.969,142.027,folk
0.497,0.59,-11.203,0.0296,0.139,7.11e-06,0.378,0.969,142.027,rock
0.441,0.547,-12.222,0.0337,0.13,0.000143,0.109,0.716,134.753,rock
0.228,0.224,-12.749,0.0311,0.946,0.000222,0.273,0.18,60.3,rock
0.537,0.7,-6.852,0.0366,0.142,1.58e-06,0.383,0.695,117.111,rock
0.576,0.475,-8.432,0.0385,0.229,2.48e-05,0.0865,0.467,91.879,disco
0.576,0.475,-8.432,0.0385,0.229,2.48e-05,0.0865,0.467,91.879,funk
0.576,0.475,-8.432,0.0385,0.229,2.48e-05,0.0865,0.467,91.879,soul
0.508,0.513,-13.947,0.0287,0.776,0.0303,0.11,0.702,133.791,folk
0.508,0.513,-13.947,0.0287,0.776,0.0303,0.11,0.702,133.791,rock
0.508,0.513,-13.947,0.0287,0.776,0.0303,0.11,0.702,133.791,singer-songwriter
0.81,0.928,-5.319,0.0491,0.155,1.47e-06,0.0598,0.973,142.405,rock
0.325,0.308,-11.503,0.0297,0.92,0.00603,0.441,0.447,147.117,folk
